date,fx_kes_usd,interest_rate,fuel_price_usd,inflation_rate
27/05/2025,128.4199982,,,
28/05/2025,128.1999969,,,
29/05/2025,128.25,,,
30/05/2025,128.25,,,
02/06/2025,127.9499969,,,
03/06/2025,128.1100006,,,
04/06/2025,128.25,,,
05/06/2025,129,,,
06/06/2025,128.5,,,
09/06/2025,128.4700012,,,
10/06/2025,128.5,,,
11/06/2025,128.5,,,
12/06/2025,128.5,,,
13/06/2025,128.5,,,
16/06/2025,127.3333054,,,
17/06/2025,129,,,
18/06/2025,128.5,,,
19/06/2025,129,,,
20/06/2025,128.5,,,
23/06/2025,128.2100067,,,
24/06/2025,128.5,,,
25/06/2025,128.5,,,
26/06/2025,128.5,,,
27/06/2025,128.5,,,
30/06/2025,128.1499939,,,
01/07/2025,128.5,8.130402786,72.52999878,
02/07/2025,129,,,
03/07/2025,128.1100006,,,
04/07/2025,128.5,,,
07/07/2025,128.1999969,,,
08/07/2025,128.5,,,
09/07/2025,129,,,
10/07/2025,128.5,,,
11/07/2025,129,,,
14/07/2025,128.1699982,,,
15/07/2025,128.5,,,
16/07/2025,128.5,,,
17/07/2025,128.5,,,
18/07/2025,128.0299988,,,
21/07/2025,128.3200073,,,
22/07/2025,128.5,,,
23/07/2025,128.5,,,
24/07/2025,128.5,,,
25/07/2025,128.5,,,
28/07/2025,127.9800034,,,
29/07/2025,128.5,,,
30/07/2025,128.5,,,
31/07/2025,128.5,,,
01/08/2025,128.5,6.583651784,68.12000275,
04/08/2025,126.2099991,,,
05/08/2025,128.5,,,
06/08/2025,128.5,,,
07/08/2025,128.5,,,
08/08/2025,129,,,
11/08/2025,127.9899979,,,
12/08/2025,128.5,,,
13/08/2025,128.5,,,
14/08/2025,128.5,,,
15/08/2025,128.5,,,
18/08/2025,128,,,
19/08/2025,128.5,,,
20/08/2025,128.5,,,
21/08/2025,128.0399933,,,
22/08/2025,128.5,,,
25/08/2025,126.7300034,,,
26/08/2025,128.5,,,
27/08/2025,128.5,,,
28/08/2025,128.5,,,
29/08/2025,128.3600006,,,
01/09/2025,127.9800034,10.36148956,67.01999664,
02/09/2025,128.1399994,,,
03/09/2025,129,,,
04/09/2025,128.5,,,
05/09/2025,128.5,,,
08/09/2025,128.1300049,,,
09/09/2025,128.5,,,
10/09/2025,128.5,,,
11/09/2025,128.5,,,
12/09/2025,128.5,,,
15/09/2025,128.25,,,
16/09/2025,128.5,,,
17/09/2025,128.5,,,
18/09/2025,128.5,,,
19/09/2025,128.5,,,
22/09/2025,128.3099976,,,
23/09/2025,129,,,
24/09/2025,128.5,,,
25/09/2025,128.5,,,
26/09/2025,128.5,,,
29/09/2025,128.1999969,,,
30/09/2025,129,,,
01/10/2025,128.5,6.16665801,65.06999969,
02/10/2025,128.5,,,
03/10/2025,129,,,
06/10/2025,128.1499939,,,
07/10/2025,128.5,,,
08/10/2025,128.4199982,,,
09/10/2025,128.3000031,,,
10/10/2025,128.1999969,,,
13/10/2025,127.7300034,,,
14/10/2025,128.2299957,,,
15/10/2025,128.1999969,,,
16/10/2025,128.1999969,,,
17/10/2025,128.25,,,
20/10/2025,128.4900055,,,
21/10/2025,128.1999969,,,
22/10/2025,129,,,
23/10/2025,127.8199997,,,
24/10/2025,127.9899979,,,
27/10/2025,127.5166931,,,
28/10/2025,128.2899933,,,
29/10/2025,128.1999969,,,
30/10/2025,128.3000031,,,
31/10/2025,128.1999969,,,
03/11/2025,127.5485992,,,
04/11/2025,128.1999969,,,
05/11/2025,129,,,
06/11/2025,128.25,,,
07/11/2025,128.1499939,,,
10/11/2025,127.9136047,,,
11/11/2025,128.1999969,,,
12/11/2025,128.25,,,
13/11/2025,128.25,,,
14/11/2025,128.25,,,
17/11/2025,127.9944916,,,
18/11/2025,128.25,,,
19/11/2025,128.75,,,
20/11/2025,129,,,
21/11/2025,128.6499939,,,
24/11/2025,127.9982605,,,
25/11/2025,128.6499939,,,
26/11/2025,128.2299957,,,
27/11/2025,128.8000031,,,
28/11/2025,128.8000031,,,
01/12/2025,127.835495,4.627651051,60.84999847,
02/12/2025,128.3000031,,,
03/12/2025,128.25,,,
04/12/2025,128.3999939,,,
05/12/2025,128.3999939,,,
08/12/2025,128.0449829,,,
09/12/2025,129.1499939,,,
10/12/2025,128.25,,,
11/12/2025,127.6399994,,,
12/12/2025,127.9000015,,,
15/12/2025,127.4700928,,,
16/12/2025,127.9100037,,,
17/12/2025,127.9000015,,,
18/12/2025,127.9000015,,,
19/12/2025,128.8000031,,,
22/12/2025,127.6290512,,,
23/12/2025,128.8000031,,,
24/12/2025,127.9000015,,,
26/12/2025,127.9499969,,,
29/12/2025,127.9499969,,,
30/12/2025,127.9000015,,,
,USDKES=X,,BZ=F,
