Date,fx_kes_usd
,USDKES=X
2014-11-18,88.51100158691406
2014-11-19,88.56199645996094
2014-11-20,88.45700073242188
2014-11-21,88.58000183105469
2014-11-24,88.58899688720703
2014-11-25,88.62100219726562
2014-11-26,88.55000305175781
2014-11-27,88.59700012207031
2014-11-28,89.15899658203125
2014-12-01,88.60399627685547
2014-12-02,88.76399993896484
2014-12-03,88.5719985961914
2014-12-04,88.63500213623047
2014-12-05,88.62100219726562
2014-12-08,88.822998046875
2014-12-09,88.88099670410156
2014-12-10,88.99500274658203
2014-12-11,88.94499969482422
2014-12-12,90.4000015258789
2014-12-15,88.88700103759766
2014-12-16,88.9489974975586
2014-12-17,88.7750015258789
2014-12-18,88.7750015258789
2014-12-19,90.30000305175781
2014-12-22,88.7770004272461
2014-12-23,88.90299987792969
2014-12-24,90.4000015258789
2014-12-25,90.5
2014-12-26,88.97100067138672
2014-12-29,89.0469970703125
2014-12-30,89.0
2014-12-31,90.5
2015-01-01,90.5
2015-01-02,90.75
2015-01-05,90.75
2015-01-06,89.19499969482422
2015-01-07,91.08000183105469
2015-01-08,91.11000061035156
2015-01-09,91.05000305175781
2015-01-12,91.25
2015-01-13,91.19999694824219
2015-01-14,91.30000305175781
2015-01-15,89.67400360107422
2015-01-16,91.43000030517578
2015-01-19,91.5999984741211
2015-01-20,91.44999694824219
2015-01-21,89.93499755859375
2015-01-22,90.04000091552734
2015-01-23,91.69999694824219
2015-01-26,91.80000305175781
2015-01-27,91.5999984741211
2015-01-28,91.75
2015-01-29,91.6500015258789
2015-01-30,91.55000305175781
2015-02-02,91.6500015258789
2015-02-03,89.76799774169922
2015-02-04,89.8759994506836
2015-02-05,91.30000305175781
2015-02-06,91.38999938964844
2015-02-09,91.55000305175781
2015-02-10,91.5
2015-02-11,89.88300323486328
2015-02-12,91.5199966430664
2015-02-13,91.4000015258789
2015-02-16,91.5
2015-02-17,91.3499984741211
2015-02-18,91.30000305175781
2015-02-19,91.3499984741211
2015-02-20,91.30000305175781
2015-02-23,91.4000015258789
2015-02-24,91.4000015258789
2015-02-25,91.30000305175781
2015-02-26,91.43000030517578
2015-02-27,91.30000305175781
2015-03-02,91.3499984741211
2015-03-03,91.25
2015-03-04,91.0999984741211
2015-03-05,91.0999984741211
2015-03-06,91.05000305175781
2015-03-09,89.50800323486328
2015-03-10,89.73500061035156
2015-03-11,91.5999984741211
2015-03-12,91.4000015258789
2015-03-13,91.69999694824219
2015-03-16,92.12000274658203
2015-03-17,90.39199829101562
2015-03-18,90.00499725341797
2015-03-19,90.0199966430664
2015-03-20,90.19499969482422
2015-03-23,90.07499694824219
2015-03-24,90.00900268554688
2015-03-25,89.96800231933594
2015-03-26,90.3219985961914
2015-03-27,92.1500015258789
2015-03-30,90.4000015258789
2015-03-31,90.47000122070312
2015-04-01,90.60600280761719
2015-04-02,90.60600280761719
2015-04-03,89.75800323486328
2015-04-06,90.11900329589844
2015-04-07,90.82099914550781
2015-04-08,90.7760009765625
2015-04-09,92.55000305175781
2015-04-10,91.19100189208984
2015-04-13,91.31199645996094
2015-04-14,91.37200164794922
2015-04-15,91.58699798583984
2015-04-16,91.552001953125
2015-04-17,91.5510025024414
2015-04-20,92.02100372314453
2015-04-21,91.78700256347656
2015-04-22,91.97699737548828
2015-04-23,92.10199737548828
2015-04-24,94.1500015258789
2015-04-27,92.38500213623047
2015-04-28,92.52100372314453
2015-04-29,92.84700012207031
2015-04-30,94.58000183105469
2015-05-01,93.06999969482422
2015-05-04,93.09400177001953
2015-05-05,93.302001953125
2015-05-06,93.4229965209961
2015-05-07,93.58399963378906
2015-05-08,93.63700103759766
2015-05-11,94.2020034790039
2015-05-12,94.62000274658203
2015-05-13,94.73799896240234
2015-05-14,94.28500366210938
2015-05-15,94.18000030517578
2015-05-18,94.57599639892578
2015-05-19,94.7979965209961
2015-05-20,95.0
2015-05-21,95.15299987792969
2015-05-22,95.3759994506836
2015-05-25,96.13600158691406
2015-05-26,96.10399627685547
2015-05-27,96.25599670410156
2015-05-28,95.98400115966797
2015-05-29,95.95899963378906
2015-06-01,95.87799835205078
2015-06-02,95.16999816894531
2015-06-03,95.0510025024414
2015-06-04,94.36799621582031
